"gene_symbol","compartment","contrast","log_fc","ave_expr","t_stat","p_value","fdr"
"STEAP4","cortex","late_vs_control",3.34422904177113,1.43555573998069,5.06762026550329,7.47464736302893e-05,0.00583861250673906
"ZNF385B","cortex","late_vs_control",-1.20165404980235,5.52206571008792,-5.06681691970685,7.4877974806174e-05,0.00583861250673906
"FGL2","cortex","late_vs_control",1.40320665198794,5.62647315933744,5.06382786048284,7.53693360899579e-05,0.00583861250673906
"TGFBI","cortex","late_vs_control",1.65444867393436,4.92900084593141,5.06278929650009,7.55408311651499e-05,0.00583861250673906
"DLL4","cortex","late_vs_control",-1.3408322826442,4.24850097126402,-5.05647292016688,7.65924446542506e-05,0.00588984235567128
"PDZD3","cortex","late_vs_control",-1.09238586922954,5.64635893628791,-5.05390328930448,7.70245254638449e-05,0.00589315422349387
"DUSP6","cortex","late_vs_control",0.931888233241998,5.37978785360419,5.04439845335719,7.8345115033239e-05,0.00592913875525179
"ICAM1","cortex","late_vs_control",1.98341990345559,5.80052499304393,5.042059317088,7.90484523667779e-05,0.00592913875525179
"LOC109493944","cortex","late_vs_control",-2.18732241781891,1.70305710285306,-5.03978963595385,7.94424530242009e-05,0.00592913875525179
"ANGPTL4","cortex","late_vs_control",2.37371040881791,4.35821210946617,5.0371439460622,7.99042554231819e-05,0.00592913875525179
"MARS1","cortex","late_vs_control",0.592969616578923,4.97427523092427,5.02596093439324,8.00447451779858e-05,0.00592913875525179
"ACKR2","cortex","late_vs_control",1.19780839487525,2.45844171800477,5.02549626192562,8.01266902665886e-05,0.00592913875525179
"LOC101085233","cortex","late_vs_control",1.61407004490155,4.14404101940297,5.03462169672873,8.03470608450779e-05,0.00592913875525179
"ETV7","cortex","late_vs_control",3.48096432715834,1.88999977055151,5.03304036653649,8.06259544248378e-05,0.00592913875525179
"ARMC10","cortex","late_vs_control",-0.591144541229743,5.12977631259401,-5.01670195891065,8.16937946329678e-05,0.00597864393668999
"COBL","cortex","late_vs_control",-1.46659819048438,6.24696933175823,-5.02228456335516,8.25492982906308e-05,0.00598857161260097
"DGLUCY","cortex","late_vs_control",-1.81495548668726,1.41170932639483,-5.0126904788615,8.26200717561294e-05,0.00598857161260097
"CLCF1","cortex","late_vs_control",1.50483057489329,4.73204355951648,5.01422047460859,8.40219535459641e-05,0.00606118368698957
"CD248","cortex","late_vs_control",1.97280794342982,4.99190339671328,5.00956564417584,8.48841807826555e-05,0.00609436234443814
"LOC101089223","cortex","late_vs_control",3.23006434639143,0.387423925920352,5.00348927493004,8.59511497802072e-05,0.00611192607806737
"NPY2R","cortex","late_vs_control",-3.14078029251297,1.44083218734882,-5.00170113328432,8.63614974535247e-05,0.00611192607806737
"SERPINE1","cortex","late_vs_control",3.58304559525097,6.19468146810611,4.99888168102926,8.68974810750002e-05,0.00611192607806737
"LOC109495842","cortex","late_vs_control",-2.79410929174773,3.32284851763162,-4.99767306402842,8.7128278930739e-05,0.00611192607806737
"SLC2A4RG","cortex","late_vs_control",-1.29159773958478,5.18171220523374,-4.9975799578443,8.7146084418942e-05,0.00611192607806737
"SYT12","cortex","late_vs_control",3.88163975656619,0.206495852046476,4.98417351644667,8.97490273044341e-05,0.00626077304637086
"DPF3","cortex","late_vs_control",-1.72301070962107,3.96666780396561,-4.9807251524307,9.04312720757687e-05,0.00626077304637086
"ODAPH","cortex","late_vs_control",2.71155173817626,0.099983565588994,4.97067296496212,9.05082379797491e-05,0.00626077304637086
