"gene_symbol","compartment","contrast","log_fc","ave_expr","t_stat","p_value","fdr"
"LOC105261377","medulla","late_vs_control",-2.52546786393994,0.227208529625793,-5.09368662122892,9.35369891973323e-05,0.00838141252737511
"PTCH1","medulla","late_vs_control",-1.2233278533532,5.25055535772824,-5.09998172165297,9.36186979488874e-05,0.00838141252737511
"CDT1","medulla","late_vs_control",1.65369219196549,1.03562789014671,5.09071692376934,9.411288852207e-05,0.00838141252737511
"SLC35F5","medulla","late_vs_control",-0.945692899693324,5.98408839303961,-5.09310621447115,9.44260794333214e-05,0.00838141252737511
"GRIP2","medulla","late_vs_control",-1.19642518576735,2.74870730566153,-5.07053088921409,9.81251056208955e-05,0.00858364258118555
"FANCC","medulla","late_vs_control",-1.19973823038471,1.91583837443646,-5.07012296921592,9.82079694199413e-05,0.00858364258118555
"CD14","medulla","late_vs_control",2.17105800765535,4.44948223116176,5.07586456268753,9.83911345848871e-05,0.00858364258118555
"TAP2","medulla","late_vs_control",1.34968787723751,5.28084492530252,5.06499688964555,0.000100622606669272,0.00872843940920331
"S100A11","medulla","late_vs_control",1.48759611936918,7.03660100684575,5.05917371105011,0.000101839586467965,0.00877169475484613
"STEAP3","medulla","late_vs_control",1.07473744072732,4.89389253404932,5.05618014095591,0.000102270365255952,0.00877169475484613
"LOC102901922","medulla","late_vs_control",1.49834135374485,2.41822815467147,5.04764967946052,0.000103208179308243,0.00880267750558071
"TMEM54","medulla","late_vs_control",1.37410681722914,4.48583223780209,5.04064886852456,0.000105812459391606,0.00897466009739801
"BZW2","medulla","late_vs_control",0.993686065428348,5.82028317151094,5.03420126789591,0.000107006695647114,0.00902580785880937
"LOC111556173","medulla","late_vs_control",2.20493042492874,5.6373983472252,5.03222388315515,0.000107671554199608,0.00903198691189785
"PKMYT1","medulla","late_vs_control",2.64503335819488,-0.461535372752061,5.01099145146927,0.000111012395137408,0.009261345554988
"RIN1","medulla","late_vs_control",1.72191781849313,2.93822086015425,4.9985700669771,0.000115438262415867,0.00953023763874855
"LOC101093537","medulla","late_vs_control",-0.765667612050474,5.44613824895652,-4.98733600730687,0.000116603075274428,0.00953023763874855
"SERPINB1","medulla","late_vs_control",0.857363089793044,5.16928692328644,4.98401425145137,0.000117410921971262,0.00953023763874855
